studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 136|COMP:0000063,Above ground dry biomass - g|day 168|COMP:0000064,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Grain yield - g/m2|CO_350:0000260,Growth stage - Zadoks|CO_350:0000689,Lodging severity - 0-9 Rating|CO_350:0005007,Pea above ground dry biomass - g|day 136|COMP:0000060,Pea above ground dry biomass - g|day 168|COMP:0000061,Pea flowering date - Julian day|COMP:0000053,Pea freeze damage severity - 0-5 Rating|COMP:0000051,Pea grain weight - g|COMP:0000009,Pea grain yield - g/m2|COMP:0000049,Pea plant height - cm|day 134|COMP:0000062,Pea plant height - cm|day 164|COMP:0000040,Pea winter survival - percent|COMP:0000050,Plant height - cm|day 134|COMP:0000054,Plant height - cm|day 164|COMP:0000023,Weed above ground dry biomass - g|day 136|COMP:0000065,Weed above ground dry biomass - g|day 168|COMP:0000066,Winter survival - percent|CO_350:0000170,notes,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta,Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716863,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_110_subplot_3,4,4,110,8,3,test,,,380.1,,,,,,,461.1,,,,,0,0,,40,81,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703794,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_111,4,4,111,8,2,test,,,,NA,NA,NA,NA,9,,,140,,1330,477.6269482,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716873,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_111_subplot_1,4,4,111,8,2,test,,,,,,,,,,,,,,,20,60,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716874,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_111_subplot_2,4,4,111,8,2,test,,,,,,,,,,,,,,,20,59,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716875,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_111_subplot_3,4,4,111,8,2,test,,,0,,,,,,,64,,,,,21,64,,0,0,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703880,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_112,4,4,112,8,1,test,,,,NA,12,3.903200625,NA,8,,,140,,1310,426.0994015,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716282,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_112_subplot_1,4,4,112,8,1,test,,,,,,,,,,,,,,,18,67,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716283,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_112_subplot_2,4,4,112,8,1,test,,,,,,,,,,,,,,,18,67,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716284,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_112_subplot_3,4,4,112,8,1,test,,,0,,,,,,,61,,,,,19,61,,0,0,,4.2,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,plot,703998,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_113,4,4,113,9,1,test,,,,4,696,195.1876157,11,4,,,140,,6,1.682651859,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,subplot,716678,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_113_subplot_1,4,4,113,9,1,test,,191.7,,,,,,,0,,,,,,0,0,,44,81,0.1,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,subplot,716679,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_113_subplot_2,4,4,113,9,1,test,,,,,,,,,,,,,,,0,0,,40,83,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,subplot,716680,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_113_subplot_3,4,4,113,9,1,test,,,,,,,,,,,,,,,0,0,,44,84,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,plot,703971,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_114,4,4,114,9,2,test,,,,4,655,189.033189,11,5,,,140,,656,189.3217893,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,subplot,716711,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_114_subplot_1,4,4,114,9,2,test,,209.5,,,,,,,14.6,,,,,,21,65,,40,79,0,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,subplot,716712,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_114_subplot_2,4,4,114,9,2,test,,,,,,,,,,,,,,,38,58,,42,78,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703586,FLLA17069-65,,,subplot,716713,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_114_subplot_3,4,4,114,9,2,test,,,,,,,,,,,,,,,31,72,,42,84,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,plot,703735,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_115,4,4,115,9,3,test,,,,4,697,199.7020228,11,8,,,140,,999,286.2300155,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,subplot,717056,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_115_subplot_1,4,4,115,9,3,test,,,225.9,,,,,,,361.9,,,,,28,65,,42,71,,0.3,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,subplot,717057,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_115_subplot_2,4,4,115,9,3,test,,,,,,,,,,,,,,,37,68,,43,74,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,subplot,717058,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_115_subplot_3,4,4,115,9,3,test,,,,,,,,,,,,,,,42,71,,45,75,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,plot,703897,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116,4,4,116,9,4,test,,,,4,772,208.4008206,11,3,,,140,,12,3.239390994,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,subplot,716882,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116_subplot_1,4,4,116,9,4,test,,,385.8,,,,,,,454.8,,,,,0,0,,37,69,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,subplot,716883,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116_subplot_2,4,4,116,9,4,test,,,,,,,,,,,,,,,0,0,,43,71,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703578,NF13-4173-4_5,,,subplot,716884,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116_subplot_3,4,4,116,9,4,test,,,,,,,,,,,,,,,0,0,,43,74,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,plot,703955,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117,4,4,117,9,5,test,,,,4,752,213.9159128,12,4,,,140,,1080,307.2196621,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,subplot,717269,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117_subplot_1,4,4,117,9,5,test,,171.2,,,,,,,25.2,,,,,,33,63,,34,73,0.1,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,subplot,717270,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117_subplot_2,4,4,117,9,5,test,,,,,,,,,,,,,,,39,66,,48,77,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,subplot,717271,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117_subplot_3,4,4,117,9,5,test,,,,,,,,,,,,,,,36,77,,44,73,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,plot,703912,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118,4,4,118,9,6,test,,,,4,595,198.4126984,11,3,,,140,,10,3.3346672,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,subplot,716201,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118_subplot_1,4,4,118,9,6,test,,126.5,,,,,,,0,,,,,,0,0,,35,63,0,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,subplot,716202,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118_subplot_2,4,4,118,9,6,test,,,,,,,,,,,,,,,0,0,,36,73,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703574,LA17153SBSS-46-1,,,subplot,716203,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118_subplot_3,4,4,118,9,6,test,,,,,,,,,,,,,,,0,0,,39,72,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,plot,703727,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119,4,4,119,9,7,test,,,,4,882,241.3793103,12,2,,,140,,NA,NA,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,subplot,716447,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119_subplot_1,4,4,119,9,7,test,,,,,,,,,,,,,,,0,0,,45,73,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,subplot,716448,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119_subplot_2,4,4,119,9,7,test,,,,,,,,,,,,,,,0,0,,44,67,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,subplot,716449,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119_subplot_3,4,4,119,9,7,test,,,412.8,,,,,,,490.8,,,,,0,0,,49,78,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717011,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_11_subplot_1,2,2,11,1,11,test,,0,,,,,,,88.1,,,,,,19,90,,0,0,8.6,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717012,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_11_subplot_2,2,2,11,1,11,test,,,,,,,,,,,,,,,25,89,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717013,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_11_subplot_3,2,2,11,1,11,test,,,,,,,,,,,,,,,24,91,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703913,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_12,2,2,12,1,12,test,,,,NA,NA,NA,NA,9,,,140,0,1718,465.3556531,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,plot,703770,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120,4,4,120,9,8,test,,,,4,702,198.2714794,11,3,,,140,,702,198.2714794,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,subplot,716723,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120_subplot_1,4,4,120,9,8,test,,,,,,,,,,,,,,,29,51,,42,70,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,subplot,716724,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120_subplot_2,4,4,120,9,8,test,,,,,,,,,,,,,,,29,75,,42,75,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",98574,LA99016,,,subplot,716725,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120_subplot_3,4,4,120,9,8,test,,,232.4,,,,,,,383.4,,,,,34,71,,37,80,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,plot,703705,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121,4,4,121,9,9,test,,,,3,725,217.953343,11,1,,,140,,NA,NA,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,subplot,716681,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121_subplot_1,4,4,121,9,9,test,,,,,,,,,,,,,,,0,0,,33,77,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,subplot,716682,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121_subplot_2,4,4,121,9,9,test,,,,,,,,,,,,,,,0,0,,34,75,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,subplot,716683,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121_subplot_3,4,4,121,9,9,test,,,374.9,,,,,,,456.9,,,,,0,0,,40,82,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,plot,703995,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122,4,4,122,9,10,test,,,,3,614,177.2005772,11,6,,,140,,1127,325.2525253,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,subplot,717287,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122_subplot_1,4,4,122,9,10,test,,,,,,,,,,,,,,,38,70,,34,67,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",,subplot,717288,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122_subplot_2,4,4,122,9,10,test,,,,,,,,,,,,,,,36,61,,32,65,,,,,,,,,,,1
